0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1999-04-06,20.101960000000002,20.101960000000002,20.101960000000002,20.101960000000002,20.101960000000002,21.85096,21.85096,29.101960000000005,39.101960000000005,23.10196,23.10196,23.10196,23.10196,25.10196,21.85096,21.85096,25.10196,25.10196,26.10196,45.60196000000001,26.10196,21.85096,21.85096,19.873960000000004
1999-04-07,20.101960000000002,20.101960000000002,20.101960000000002,20.101960000000002,20.101960000000002,21.85096,40.601960000000005,40.601960000000005,40.601960000000005,25.10196,25.10196,37.101960000000005,25.10196,21.85096,21.85096,21.85096,19.93196,19.93196,21.85096,23.10196,21.85096,19.873960000000004,19.901960000000003,19.873960000000004
1999-04-08,20.101960000000002,20.101960000000002,21.85096,21.85096,21.85096,23.10196,31.101960000000005,26.10196,37.101960000000005,26.10196,26.10196,31.101960000000005,26.10196,23.10196,23.10196,23.10196,26.10196,26.10196,26.10196,45.60196000000001,23.10196,23.10196,23.10196,21.85096
1999-04-09,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,24.10196,24.10196,24.10196,21.85096,24.10196,24.10196,24.10196,21.85096,21.85096,21.85096,21.85096,24.10196,23.10196,24.10196,23.10196,24.10196,21.85096,21.85096
1999-04-10,21.85096,21.85096,21.85096,21.85096,21.85096,20.101960000000002,19.873960000000004,21.85096,25.10196,25.10196,25.10196,25.10196,26.10196,25.10196,21.85096,21.85096,21.85096,25.10196,25.10196,25.10196,23.10196,25.10196,26.10196,25.10196
1999-04-11,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,25.10196,45.60196000000001,44.60196000000001,21.85096,21.85096,21.85096
1999-04-12,21.85096,25.10196,25.10196,21.85096,21.85096,25.10196,21.85096,21.85096,21.85096,25.10196,25.10196,26.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,26.10196,37.601960000000005,25.10196,25.10196,25.10196,21.85096
1999-04-13,21.85096,21.85096,21.85096,21.85096,21.85096,26.10196,25.10196,21.85096,25.10196,25.10196,26.10196,26.10196,26.10196,25.10196,21.85096,21.85096,21.85096,25.10196,26.10196,26.10196,25.10196,25.10196,26.10196,21.85096
1999-04-14,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,26.00196,21.85096,26.00196,26.00196,26.10196,26.10196,26.00196,21.85096,21.85096,21.85096,21.85096,26.00196,26.00196,26.10196,26.00196,26.00196,26.00196,21.85096
1999-04-15,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,21.85096,21.85096,21.85096,21.85096,21.85096,26.00196,26.00196,26.10196,26.00196,26.00196,26.10196,21.85096
1999-04-16,21.85096,21.85096,21.85096,21.85096,19.87496,21.85096,19.87496,19.87496,19.87496,19.87496,26.10196,26.10196,21.85096,19.87496,19.87496,19.87496,19.87496,19.87496,24.10196,26.10196,24.10196,26.10196,29.101960000000005,19.87496
1999-04-17,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.901960000000003,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.901960000000003,19.873960000000004,19.873960000000004,19.873960000000004,19.901960000000003,19.901960000000003,26.10196,21.85096,21.85096,26.10196,21.85096
1999-04-18,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,19.901960000000003,21.85096,21.85096,19.901960000000003,19.901960000000003,19.901960000000003,21.85096,21.85096,21.85096,19.901960000000003,19.901960000000003,21.85096,21.85096,45.60196000000001,31.101960000000005,21.85096,21.85096,21.85096
1999-04-19,21.85096,21.85096,21.85096,21.85096,21.85096,26.10196,19.901960000000003,19.901960000000003,26.10196,26.10196,26.10196,31.101960000000005,26.10196,26.10196,26.10196,26.10196,21.85096,21.85096,26.10196,31.101960000000005,26.10196,21.85096,21.85096,21.85096
1999-04-20,21.85096,21.85096,21.85096,21.85096,20.101960000000002,26.10196,19.901960000000003,19.901960000000003,21.85096,21.85096,26.10196,26.10196,26.10196,19.901960000000003,26.10196,26.10196,26.10196,26.10196,26.10196,31.101960000000005,26.10196,19.901960000000003,31.101960000000005,21.85096
1999-04-21,21.85096,21.85096,21.85096,21.85096,20.101960000000002,26.10196,19.901960000000003,19.901960000000003,21.85096,19.901960000000003,26.10196,29.101960000000005,26.10196,26.10196,26.10196,26.10196,26.10196,26.10196,29.101960000000005,37.101960000000005,29.101960000000005,44.90196000000001,40.601960000000005,26.10196
1999-04-22,21.85096,21.85096,21.85096,21.85096,26.10196,31.101960000000005,26.10196,26.10196,29.101960000000005,29.101960000000005,29.101960000000005,31.101960000000005,29.101960000000005,26.10196,26.10196,26.10196,26.10196,26.10196,31.101960000000005,54.00196,29.101960000000005,49.60196000000001,29.101960000000005,26.10196
1999-04-23,21.85096,21.85096,21.85096,21.85096,26.10196,29.101960000000005,26.10196,26.10196,26.10196,26.10196,29.101960000000005,29.101960000000005,26.10196,26.10196,26.10196,26.10196,26.10196,26.10196,29.101960000000005,31.101960000000005,26.10196,29.101960000000005,37.101960000000005,26.10196
1999-04-24,21.85096,19.901960000000003,19.901960000000003,19.901960000000003,21.60196,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,26.10196,24.10196,26.10196,21.85096,21.85096
1999-04-25,19.901960000000003,19.901960000000003,19.901960000000003,19.89196,19.901960000000003,19.901960000000003,19.873960000000004,19.87696,19.87696,19.87696,19.87696,19.87696,19.87696,19.87696,19.87696,19.87696,19.87696,19.873960000000004,24.10196,25.60196,24.10196,25.60196,19.873960000000004,21.60196
1999-04-26,21.85096,21.85096,21.85096,21.85096,21.85096,25.10196,21.85096,21.85096,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,25.10196,45.60196000000001,25.10196,25.10196,21.85096,25.10196
1999-04-27,19.976960000000002,19.976960000000002,19.976960000000002,19.976960000000002,19.976960000000002,40.101960000000005,21.85096,21.85096,21.85096,21.85096,26.10196,26.10196,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,26.10196,45.60196000000001,26.10196,26.10196,31.101960000000005,21.85096
1999-04-28,19.901960000000003,19.901960000000003,19.901960000000003,19.901960000000003,20.101960000000002,21.85096,19.901960000000003,21.85096,21.85096,21.85096,21.85096,23.03596,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,24.10196,23.03596,21.85096,21.85096,19.901960000000003
1999-04-29,19.881960000000003,19.881960000000003,19.881960000000003,19.881960000000003,20.101960000000002,21.85096,19.881960000000003,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,24.10196,21.85096,21.85096,21.85096,19.881960000000003
1999-04-30,20.101960000000002,20.101960000000002,20.101960000000002,20.101960000000002,20.101960000000002,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,26.10196,21.85096,21.85096,21.85096,21.85096,21.85096,21.85096,24.10196,24.10196,21.85096,21.85096,21.85096,20.101960000000002
1999-05-01,21.850410000000004,21.850410000000004,20.096410000000002,20.096410000000002,20.096410000000002,21.849410000000002,19.99641,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,19.99641,19.99641,21.850410000000004,21.850410000000004,21.850410000000004,26.096410000000002,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004
1999-05-02,21.849410000000002,21.849410000000002,21.849410000000002,21.849410000000002,21.849410000000002,21.849410000000002,21.849410000000002,21.849410000000002,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.849410000000002,21.849410000000002,21.849410000000002,21.850410000000004,25.096410000000002,30.096410000000006,25.096410000000002,21.850410000000004,21.850410000000004,21.850410000000004
1999-05-03,21.849410000000002,21.849410000000002,21.849410000000002,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,26.096410000000002,21.850410000000004,21.850410000000004,26.096410000000002,21.850410000000004,21.850410000000004,26.096410000000002,26.096410000000002,26.096410000000002,30.096410000000006,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,21.850410000000004
1999-05-04,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,30.096410000000006,26.096410000000002,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,45.596410000000006,30.096410000000006,30.096410000000006,30.096410000000006,26.096410000000002
1999-05-05,21.850410000000004,21.849410000000002,21.849410000000002,21.849410000000002,21.850410000000004,26.096410000000002,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,26.096410000000002,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,21.850410000000004,26.096410000000002,24.096410000000002,26.096410000000002,24.096410000000002,21.850410000000004,26.096410000000002,21.850410000000004
1999-05-06,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,40.596410000000006,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,23.596410000000002
1999-05-07,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,28.496410000000004,23.596410000000002,23.596410000000002,28.096410000000006,23.596410000000002,23.596410000000002,28.096410000000006,28.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,28.096410000000006,28.496410000000004,23.596410000000002,28.096410000000006,28.496410000000004,23.596410000000002
1999-05-08,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-09,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-10,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,28.454410000000003,23.596410000000002,23.596410000000002,23.596410000000002,23.81941,28.454410000000003,28.454410000000003,28.454410000000003,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,28.454410000000003,40.596410000000006,40.596410000000006,28.454410000000003,33.096410000000006,28.454410000000003,23.596410000000002
1999-05-11,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,32.096410000000006,40.596410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,32.096410000000006,40.596410000000006,32.096410000000006,23.596410000000002,32.096410000000006,23.596410000000002
1999-05-12,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,33.096410000000006,33.096410000000006,32.096410000000006,30.096410000000006,23.596410000000002,23.596410000000002
1999-05-13,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,23.596410000000002,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,23.596410000000002
1999-05-14,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,40.596410000000006,30.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-15,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-16,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,33.096410000000006,36.096410000000006,36.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-17,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,33.096410000000006,23.596410000000002,23.596410000000002,29.596410000000006,29.596410000000006
1999-05-18,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,31.096410000000006,31.096410000000006,26.096410000000002,26.096410000000002,23.596410000000002,23.596410000000002
1999-05-19,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,26.096410000000002,33.096410000000006,26.096410000000002,26.096410000000002,26.096410000000002,23.596410000000002
1999-05-20,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,31.096410000000006,31.096410000000006,36.53141000000001,36.53141000000001,31.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,36.53141000000001,36.53141000000001,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-21,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,34.096410000000006,23.596410000000002,23.596410000000002,34.096410000000006,34.096410000000006,34.096410000000006,37.096410000000006,34.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,25.962410000000002,38.79341,40.596410000000006,38.79341,34.096410000000006,25.962410000000002,23.596410000000002
1999-05-22,25.508409999999998,23.596410000000002,23.596410000000002,23.596410000000002,25.508409999999998,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,37.096410000000006,37.096410000000006,38.203410000000005,37.096410000000006,30.096410000000006,25.508409999999998,23.596410000000002,23.596410000000002,25.508409999999998,37.096410000000006,38.203410000000005,30.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-23,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-24,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,28.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,25.07741,28.096410000000006,33.096410000000006,28.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,28.096410000000006,33.096410000000006,28.096410000000006,23.596410000000002,29.596410000000006,23.596410000000002
1999-05-25,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,37.096410000000006,40.514410000000005,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,33.096410000000006,40.514410000000005,33.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-26,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.69641,24.89141,30.096410000000006,36.096410000000006,40.596410000000006,40.596410000000006,36.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,36.096410000000006,40.596410000000006,36.096410000000006,23.596410000000002,32.096410000000006,30.096410000000006
1999-05-27,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,30.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,36.096410000000006,40.596410000000006,36.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-28,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,36.096410000000006,40.596410000000006,36.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-29,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,37.096410000000006,36.096410000000006,36.096410000000006,37.096410000000006,36.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,39.98541000000001,37.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002
1999-05-30,30.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,30.096410000000006,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,31.596410000000006,23.596410000000002,23.596410000000002,30.096410000000006,23.596410000000002
1999-05-31,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,24.096410000000002,24.096410000000002,24.096410000000002,24.096410000000002,24.096410000000002,39.98541000000001,24.096410000000002,24.096410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,23.596410000000002,24.096410000000002,39.98541000000001,24.096410000000002,29.596410000000006,23.596410000000002,23.596410000000002
1999-06-01,27.645420000000005,25.731420000000004,25.731420000000004,25.731420000000004,25.400420000000004,25.700420000000005,25.700420000000005,25.700420000000005,36.70042,27.645420000000005,42.70042,27.645420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,42.70042,25.700420000000005,30.700420000000005,30.700420000000005,30.700420000000005
1999-06-02,36.20042,36.20042,36.20042,36.20042,25.700420000000005,25.700420000000005,42.70042,36.70042,42.70042,42.70042,42.81942,42.70042,36.70042,36.70042,30.11442,30.11442,30.11442,30.11442,36.70042,42.81942,42.70042,30.11442,25.700420000000005,25.700420000000005
1999-06-03,34.70042,34.70042,34.70042,34.70042,25.700420000000005,25.700420000000005,34.70042,34.70042,34.70042,34.70042,35.20042,35.20042,34.70042,30.987420000000004,30.987420000000004,30.987420000000004,30.987420000000004,25.700420000000005,35.20042,42.70042,35.20042,36.20042,35.70042,34.70042
1999-06-04,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.70042,35.70042,34.70042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-05,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,33.30042,34.70042,33.30042,33.30042,25.700420000000005,25.700420000000005
1999-06-06,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,30.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-07,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.20042,34.70042,34.20042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-08,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.875420000000005,42.70042,34.875420000000005,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-09,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,32.70042,25.700420000000005,25.700420000000005,25.700420000000005,34.20042,34.20042,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.20042,42.70042,42.70042,38.29942,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-10,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,30.700420000000005,30.700420000000005,30.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.20042,42.70042,34.20042,32.21642000000001,25.700420000000005,25.700420000000005
1999-06-11,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.20042,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,30.248420000000003,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,35.20042,35.20042,34.20042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-12,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,33.70042,34.20042,34.20042,33.70042,34.20042,33.70042,33.70042,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,28.945420000000006,34.20042,33.70042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-13,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,32.66942,32.66942,32.66942,32.66942,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,33.70042,32.66942,32.70042,25.700420000000005,25.700420000000005
1999-06-14,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-15,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,31.407420000000002,31.407420000000002,42.70042,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-16,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.71942,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,35.70042,42.70042,35.70042,25.71942,25.700420000000005,25.700420000000005
1999-06-17,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,35.20042,42.70042,35.20042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-18,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,34.20042,40.30042,34.20042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-19,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,30.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-20,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,30.200420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,35.70042,35.70042,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-21,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.800420000000003,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,29.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005
1999-06-22,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,25.700420000000005,28.300420000000003,42.70042,28.300420000000003,25.700420000000005,25.700420000000005,25.700420000000005
